,tweet_id,coordinates,place_full_name,place_country_code,place_bb_coord,created_at,text,label,text_clean,lon,lat
246,849840061839441920,,"San Antonio, TX",US,"[[[-98.778559, 29.141956], [-98.302744, 29.141956], [-98.302744, 29.693046], [-98.778559, 29.693046]]]",2017-04-06 04:23:54,@MannyFresh130 @austinfoodwine @IrinaATX Lol! Appreciate that y'all are dog lovers. We're currently fostering a\xe2\x80\xa6 https://t.co/kEgIKtI1e7,normal,"['lol', 'appreciate', 'dog', 'lover', 'currently', 'foster']",-98.5406515,29.417500999999998
247,847426248284307456,"{'type': 'Point', 'coordinates': [-80.354697, 25.817085]}","Doral, FL",US,"[[[-80.41729, 25.780974], [-80.3210162, 25.780974], [-80.3210162, 25.870313], [-80.41729, 25.870313]]]",2017-03-30 12:32:16,I am looking for a buyer on 4869 NW 97 Court 395 #Doral #FL  #realestate https://t.co/L6hGjAGlhF https://t.co/r2wnLzo079,normal,"['look', 'buyer', 'court', 'doral', 'realestate']",-80.3691531,25.825643499999998
248,848923644164276224,,"Glen Ellyn, IL",US,"[[[-88.089723, 41.8152], [-88.0270052, 41.8152], [-88.0270052, 41.9039921], [-88.089723, 41.9039921]]]",2017-04-03 15:42:23,I just fucking died holy fuck this is one of the best vids ive seen in a long time https://t.co/d3RpurGvkE,abusive,"['fucking', 'die', 'holy', 'fuck', 'good', 'vid', 'long', 'time']",-88.0583641,41.85959605
249,847467478275964928,,"Philadelphia, PA",US,"[[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]]",2017-03-30 15:16:06,"https://t.co/9XArx1zpNi$$, Just who in the hell made this jerkoff President Trump's boss? Mr. President pay him no mind !!!",hateful,"['hell', 'jerkoff', 'president', 'trump', 'boss', 'president', 'pay', 'mind']",-75.117998,40.0048655
250,849020452873916417,,"Minnesota, USA",US,"[[[-97.239256, 43.499362], [-89.483385, 43.499362], [-89.483385, 49.384359], [-97.239256, 49.384359]]]",2017-04-03 22:07:04,"Here\'s a good amount of ""peer-reviewed"" &amp; competitively funded, not ""blog-based"" evidence for injury \'prediction\' &amp;\xe2\x80\xa6 https://t.co/RxJ7p0GY8X",normal,"['good', 'peer', 'review', 'amp', 'competitively', 'funded', 'blog', 'base', 'evidence', 'injury']",-93.3613205,46.441860500000004
251,850180085659254784,,"Phoenix, AZ",US,"[[[-112.3239143, 33.29026], [-111.9254391, 33.29026], [-111.9254391, 33.8154652], [-112.3239143, 33.8154652]]]",2017-04-07 02:55:02,@TheMJTake Cyprien is not a bad pickup at all. I heard that he could likely be in the position Deone Bucannon is in\xe2\x80\xa6 https://t.co/th7GoBwb0Z,normal,"['cyprien', 'bad', 'pickup', 'hear', 'likely', 'position', 'deone', 'bucannon']",-112.12467670000001,33.552862600000005
252,847934534997823488,"{'type': 'Point', 'coordinates': [-122.646816, 45.555438]}","Portland, OR",US,"[[[-122.7900653, 45.421863], [-122.471751, 45.421863], [-122.471751, 45.6509405], [-122.7900653, 45.6509405]]]",2017-03-31 22:12:01,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at NE PRESCOTT ST / NE 18TH AVE, PORTLAND, OR [Portland Police #PP17000096503] 14:52 #pdx911",normal,"['suspicious', 'subj', 'veh', 'circumstance', 'prescott', '18th', 'ave', 'portland', 'portland', 'police', 'pp17000096503', 'pdx911']",-122.63090815,45.536401749999996
253,848731452736929792,,"Lansing, MI",US,"[[[-84.63184, 42.6185662], [-84.483958, 42.6185662], [-84.483958, 42.805532], [-84.63184, 42.805532]]]",2017-04-03 02:58:41,That bitch be blank on the inside bc you guys already know I don't think before I speak. https://t.co/42eMMc9Iqq,abusive,"['bitch', 'blank', 'inside', 'guy', 'know', 'think', 'speak']",-84.55789899999999,42.712049099999994
254,849721916680273921,,"Orangeburg, SC",US,"[[[-80.8978, 33.441959], [-80.833092, 33.441959], [-80.833092, 33.532657], [-80.8978, 33.532657]]]",2017-04-05 20:34:26,This is your chance to bring something home with you. All you have to do is participate in this simple challenge \xf0\x9f\x98\x81\xf0\x9f\x99\x8f\xe2\x80\xa6 https://t.co/ljA6iaczkQ,normal,"['chance', 'bring', 'home', 'participate', 'simple', 'challenge']",-80.86544599999999,33.487308
255,850390950119657472,,"Brooklyn, NY",US,"[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]",2017-04-07 16:52:56,"@elohimmusic banger ""Skinny Legs"" has us ready for her set at @coachella next week! \xf0\x9f\x94\x8a\xf0\x9f\x94\x8a https://t.co/Rnmx9KnZfS",normal,"['banger', 'skinny', 'legs', 'ready', 'set', 'week']",-73.9487755,40.655138
256,849411903088668672,,"Santa Monica, CA",US,"[[[-118.5173575, 33.9951771], [-118.443482, 33.9951771], [-118.443482, 34.050199], [-118.5173575, 34.050199]]]",2017-04-05 00:02:33,"Use my code :) Sierra has given you a FREE Uber ride (up to $15). To claim your free gift, sign up using this link: https://t.co/PIK4pVD6ML",spam,"['use', 'code', 'sierra', 'free', 'uber', 'ride', 'claim', 'free', 'gift', 'sign', 'use', 'link']",-118.48041975000001,34.02268805
257,848017854846947329,,"Country Club Estates, GA",US,"[[[-81.4831571, 31.1898375], [-81.435287, 31.1898375], [-81.435287, 31.229823], [-81.4831571, 31.229823]]]",2017-04-01 03:43:06,"This is all you need to prove Breitbart is a propaganda, not a news, op. Six figures lol. https://t.co/kdZftN8RKQ",normal,"['need', 'prove', 'breitbart', 'propaganda', 'news', 'figure', 'lol']",-81.45922205,31.20983025
258,850349694916202496,,"Indiana, USA",US,"[[[-88.097892, 37.771743], [-84.78458, 37.771743], [-84.78458, 41.761368], [-88.097892, 41.761368]]]",2017-04-07 14:09:00,HBD @Izzy_the_Nash12 been watching u take ankles since u were 8 &amp; that last pic is ur bday \xf0\x9f\x8e\x81 #1Love my guy https://t.co/i6u283jtC8,normal,"['hbd', 'watch', 'ankle', 'amp', 'pic', 'bday', '1love', 'guy']",-86.441236,39.7665555
259,848275997497724928,,"Milwaukee, WI",US,"[[[-88.070827, 42.920822], [-87.863758, 42.920822], [-87.863758, 43.1926225], [-88.070827, 43.1926225]]]",2017-04-01 20:48:52,"Welcome to the club, @juliannagracee\xe2\x80\xbc\xef\xb8\x8f Shearer now has 34 points, including 32 goals on the year! #WeAreMarquette\xf0\x9f\x92\x99\xf0\x9f\x92\x9b\xe2\x80\xa6 https://t.co/T9zI2wbZRq",normal,"['welcome', 'club', 'shearer', 'point', 'include', 'goal', 'year']",-87.9672925,43.05672225
260,847646705080123395,,"Euclid, OH",US,"[[[-81.552943, 41.5453355], [-81.488014, 41.5453355], [-81.488014, 41.631584], [-81.552943, 41.631584]]]",2017-03-31 03:08:17,Conspiracy theory: The sims was actually invented by the government and is trying to give us hints about life from\xe2\x80\xa6 https://t.co/oxQ89BPVfK,normal,"['conspiracy', 'theory', 'sim', 'actually', 'invent', 'government', 'try', 'hint', 'life']",-81.5204785,41.58845975
261,849680829261525002,"{'type': 'Point', 'coordinates': [-76.652433, 39.280921]}","Baltimore, MD",US,"[[[-76.7115205, 39.197211], [-76.529443, 39.197211], [-76.529443, 39.372215], [-76.7115205, 39.372215]]]",2017-04-05 17:51:10,"Closed Trash, High Grass, or Weeds request at 524 South Bentalou Street Baltimore https://t.co/ymFUYMFanr. Send mes\xe2\x80\xa6 https://t.co/Vk2uiqLMwE",spam,"['closed', 'trash', 'high', 'grass', 'weeds', 'request', 'south', 'bentalou', 'street', 'baltimore', 'send']",-76.62048175000001,39.284712999999996
262,847602643933347840,,"Durham, NC",US,"[[[-79.0075886, 35.866334], [-78.783292, 35.866334], [-78.783292, 36.115631], [-79.0075886, 36.115631]]]",2017-03-31 00:13:12,"Meet with the new ADA, who used to work with one of my best friends from law school.\n\nMe, af: https://t.co/ecnDRZzOJU",normal,"['meet', 'new', 'ada', 'use', 'work', 'good', 'friend', 'law']",-78.8954403,35.9909825
263,848573109393276932,"{'type': 'Point', 'coordinates': [-72.5046564, 41.8837985]}","Connecticut, USA",US,"[[[-73.727776, 40.950918], [-71.786994, 40.950918], [-71.786994, 42.050588], [-73.727776, 42.050588]]]",2017-04-02 16:29:29,ECSU girls reunion for a beautiful shower for kereyboylan \xf0\x9f\x98\x81\xe2\x98\x94\xef\xb8\x8f\xf0\x9f\x91\xb0\xf0\x9f\x8f\xbc\xf0\x9f\x92\x8d @ Ellington Ridge Country Club https://t.co/XL9EInaU1N,normal,"['ecsu', 'girl', 'reunion', 'beautiful', 'shower', 'kereyboylan', 'ellington', 'ridge', 'country', 'club']",-72.757385,41.500753
264,849108231280635906,,"Joplin, MO",US,"[[[-94.579066, 37.019415], [-94.4173905, 37.019415], [-94.4173905, 37.173623], [-94.579066, 37.173623]]]",2017-04-04 03:55:52,"@EtterMark When did it become my duty to publicly congratulate Roy Williams or any other coach, I'll save that for\xe2\x80\xa6 https://t.co/f7E1VhxelD",normal,"['duty', 'publicly', 'congratulate', 'roy', 'williams', 'coach', 'save']",-94.49822825,37.096519
265,847395864729444353,"{'type': 'Point', 'coordinates': [-96.97205, 33.00699]}","Lewisville, TX",US,"[[[-97.0446813, 32.985088], [-96.938975, 32.985088], [-96.938975, 33.0997855], [-97.0446813, 33.0997855]]]",2017-03-30 10:31:32,"Road work clearance in progress in #Lewisville on 35E SB at FM 3040, stopped traffic back to Corporate Dr, delay of 7 mins #DFWTraffic",normal,"['road', 'work', 'clearance', 'progress', 'lewisville', '35e', 'stop', 'traffic', 'corporate', 'delay', 'min', 'dfwtraffic']",-96.99182815,33.04243675
266,850842433374085120,,"Whitehouse, OH",US,"[[[-83.827313, 41.505777], [-83.750114, 41.505777], [-83.750114, 41.538497], [-83.827313, 41.538497]]]",2017-04-08 22:46:58,So this girl scores two GOALS today after last nights sleepover! #AWUnited \xe2\x9a\xbd\xef\xb8\x8f\xe2\x9a\xbd\xef\xb8\x8f https://t.co/RxAECumsVp,normal,"['girl', 'score', 'goal', 'today', 'night', 'sleepover', 'awunite']",-83.7887135,41.522137
267,847567831201832960,,"Thousand Oaks, CA",US,"[[[-119.061758, 34.126875], [-118.776015, 34.126875], [-118.776015, 34.2500812], [-119.061758, 34.2500812]]]",2017-03-30 21:54:52,"So, first moment of happiness today: Jeans that pretty much didnt fit anymore, now zip up normally. Long way to go but #smallvictories",normal,"['moment', 'happiness', 'today', 'jean', 'pretty', 'fit', 'anymore', 'zip', 'normally', 'long', 'way', 'smallvictorie']",-118.9188865,34.1884781
268,848366808356851716,,"Sterling Heights, MI",US,"[[[-83.091535, 42.5348108], [-82.969611, 42.5348108], [-82.969611, 42.6278013], [-83.091535, 42.6278013]]]",2017-04-02 02:49:43,"""If you don\'t I\'m driving in the other lane"" ""bib il kill us both idc"" and she had the most shocked look like https://t.co/U7wpkVBoIN",normal,"['drive', 'lane', 'bib', 'kill', 'idc', 'shocked', 'look', 'like']",-83.030573,42.58130605
269,847433659619475459,,"Texas, USA",US,"[[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]]",2017-03-30 13:01:43,We'll give $10/hd to let us film diverse set of feeder steers within 3 hrs of San Antonio.  20-50 head ideal.\n\nASAP.\n\n210.380.7459,normal,"['let', 'film', 'diverse', 'set', 'feeder', 'steer', 'hrs', 'san', 'antonio', 'head']",-100.0768885,31.168893500000003
270,847556422678269952,"{'type': 'Point', 'coordinates': [-74.0647, 40.7114]}","Jersey City, NJ",US,"[[[-74.107995, 40.666879], [-74.0253309, 40.666879], [-74.0253309, 40.769124], [-74.107995, 40.769124]]]",2017-03-30 21:09:32,Studying the ever changing real estate in downtown Jersey City with domdell #jerseycity\xe2\x80\xa6 https://t.co/H5Q7kMpWZu,normal,"['study', 'change', 'real', 'estate', 'downtown', 'jersey', 'city', 'domdell']",-74.06666295,40.7180015
271,848547675121360896,,"Washington, DC",US,"[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]",2017-04-02 14:48:25,Angela Belcher. Looking for distant stars in the deep space. Looking for tiny tumors for early detection. Similarit\xe2\x80\xa6 https://t.co/waAITouzWf,normal,"['angela', 'belcher', 'look', 'distant', 'star', 'deep', 'space', 'look', 'tiny', 'tumor', 'early', 'detection']",-77.0143985,38.89860285
272,850195168368013312,,"Queens, NY",US,"[[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]",2017-04-07 03:54:58,"@Ginike this seems like a good argument for the Russia + US collab theory, though I dunno... https://t.co/RfNydL04KR",normal,"['like', 'good', 'argument', 'russia', 'collab', 'theory', 'dunno']",-73.8311875,40.670879549999995
273,850167540517003264,,"Mesa, AZ",US,"[[[-111.894548, 33.306275], [-111.5805834, 33.306275], [-111.5805834, 33.505234], [-111.894548, 33.505234]]]",2017-04-07 02:05:11,If we could all be so kind! #pitbulllove #Kissesforkevin @KristinNHiggs @risingdove https://t.co/AJnXNl4KTp,normal,"['kind', 'pitbulllove', 'kissesforkevin']",-111.7375657,33.4057545
274,849765315135320069,,"Lincoln, NE",US,"[[[-96.806031, 40.710053], [-96.5870939, 40.710053], [-96.5870939, 40.896417], [-96.806031, 40.896417]]]",2017-04-05 23:26:53,"Real person today: ""What\'s your goal for this weekend, 34ft?""\n\nWell dang the board is 36ft from the sand I sure hope I can jump 34 of those",normal,"['real', 'person', 'today', 'goal', 'weekend', 'dang', 'board', 'sand', 'sure', 'hope', 'jump']",-96.69656245,40.803235
275,849409042564993024,,Prudential Center,US,"[[[-74.1708254814148, 40.73308000062968], [-74.1708254814148, 40.73308000062968], [-74.1708254814148, 40.73308000062968], [-74.1708254814148, 40.73308000062968]]]",2017-04-04 23:51:11,First time @NJDevils experience for my son and daughter all the way from Scotland #LetsGoDevils https://t.co/XHOAKarnLe,abusive,"['time', 'experience', 'son', 'daughter', 'way', 'scotland', 'letsgodevils']",-74.1708254814148,40.73308000062968
276,848397485504704512,,"Coral Springs, FL",US,"[[[-80.297884, 26.228692], [-80.2016611, 26.228692], [-80.2016611, 26.31183], [-80.297884, 26.31183]]]",2017-04-02 04:51:37,"@gaby_R36 @TeenPolForum The library needs spaces to operate. Once CSCS gets a new building, we won't have parking issues",normal,"['library', 'need', 'space', 'operate', 'cscs', 'new', 'building', 'parking', 'issue']",-80.24977254999999,26.270261
277,848536027534827520,"{'type': 'Point', 'coordinates': [-82.6794, 27.7706]}","St Petersburg, FL",US,"[[[-82.758209, 27.694323], [-82.587597, 27.694323], [-82.587597, 27.8971155], [-82.758209, 27.8971155]]]",2017-04-02 14:02:08,"The best part of waking up is crazy in your cup \xe2\x98\x95\xef\xb8\x8f\xf0\x9f\x98\x9d @ Saint Petersburg, Florida https://t.co/wnquImXyzu",normal,"['good', 'wake', 'crazy', 'cup', 'saint', 'petersburg', 'florida']",-82.67290299999999,27.79571925
278,849098315945869312,,"Nashville, TN",US,"[[[-87.022482, 35.9945681], [-86.560616, 35.9945681], [-86.560616, 36.405448], [-87.022482, 36.405448]]]",2017-04-04 03:16:28,WOW I'm really glad that Belmont put a hold on my account the day before registration even though I owe them $0 :-) HA HA HA,normal,"['wow', 'glad', 'belmont', 'hold', 'account', 'day', 'registration', 'owe']",-86.791549,36.20000805
279,850364681176981508,,"Vermont, USA",US,"[[[-73.437741, 42.726853], [-71.464604, 42.726853], [-71.464604, 45.01666], [-73.437741, 45.01666]]]",2017-04-07 15:08:33,strategist Steve Bannon. A report in Axios on Friday morning states the commander in chief in considering House Majority Leader Kevin,normal,"['strategist', 'steve', 'bannon', 'report', 'axios', 'friday', 'morning', 'state', 'commander', 'chief', 'consider', 'house', 'majority', 'leader', 'kevin']",-72.4511725,43.871756500000004
280,850162645768429569,,"Tempe, AZ",US,"[[[-111.979047, 33.3199453], [-111.877237, 33.3199453], [-111.877237, 33.465823], [-111.979047, 33.465823]]]",2017-04-07 01:45:44,"#KaatruVeliyidai #FDFS \xf0\x9f\x98\x8d My dear @arrahman Sir and Mani Sir, am so looking fwd to experience your creation!\xf0\x9f\x98\x8a Thank u for 25 years of magic\xe2\x9d\xa4\xef\xb8\x8f",normal,"['kaatruveliyidai', 'fdfs', 'dear', 'sir', 'mani', 'sir', 'look', 'fwd', 'experience', 'thank', 'year']",-111.928142,33.39288415
281,848207659685732352,"{'type': 'Point', 'coordinates': [-76.9132695, 39.04950036]}","Beltsville, MD",US,"[[[-76.9620787, 39.0147581], [-76.8776192, 39.0147581], [-76.8776192, 39.065391], [-76.9620787, 39.065391]]]",2017-04-01 16:17:19,theleadgirlfoundation Brunch Fit for a Queen. Happy to support the great work they are doing to\xe2\x80\xa6 https://t.co/MPNImjiZTW,normal,"['theleadgirlfoundation', 'brunch', 'fit', 'queen', 'happy', 'support', 'great', 'work']",-76.91984895,39.04007455
282,849937780729925632,"{'type': 'Point', 'coordinates': [-76.97478, 38.87523]}","Washington, DC",US,"[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]",2017-04-06 10:52:12,"Accident in #SeWashingtonDc on DC-295 NB after Pennsylvania Ave, jammed back to 11th St Brg, delay of 4 mins #DCtraffic",normal,"['accident', 'sewashingtondc', 'dc295', 'pennsylvania', 'ave', 'jam', '11th', 'brg', 'delay', 'min', 'dctraffic']",-77.0143985,38.89860285
283,848424706537664513,,"West Little River, FL",US,"[[[-80.260185, 25.845593], [-80.1969184, 25.845593], [-80.1969184, 25.871522], [-80.260185, 25.871522]]]",2017-04-02 06:39:47,If only this was true Jesus \xf0\x9f\x98\xad\xf0\x9f\x98\xad I always ask ppl for their crust (not in a nasty way lmao) https://t.co/77N3LJAwzF,normal,"['true', 'jesus', 'ask', 'ppl', 'crust', 'nasty', 'way', 'lmao']",-80.2285517,25.8585575
284,849967774176772096,,"Houston, TX",US,"[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]",2017-04-06 12:51:23,"That's So Ignorant , I Don't Want Nobody Whose Dick Ain't Exclusive Give That Party Dick To A Lame Bitch \xf0\x9f\x92\xad",abusive,"['ignorant', 'want', 'dick', 'exclusive', 'party', 'dick', 'lame', 'bitch']",-95.44648649999999,29.8384948
285,850670252983758848,,"Wintersville, OH",US,"[[[-80.777225, 40.334085], [-80.676837, 40.334085], [-80.676837, 40.3957987], [-80.777225, 40.3957987]]]",2017-04-08 11:22:47,"He has no idea of how the military works, Fox news and putin will tell him what to do next. This is not a laughing\xe2\x80\xa6 https://t.co/cUOn5bvCy9",normal,"['idea', 'military', 'work', 'fox', 'news', 'putin', 'tell']",-80.72703100000001,40.36494185
286,850537843013427200,,"North Olmsted, OH",US,"[[[-81.970835, 41.375218], [-81.874236, 41.375218], [-81.874236, 41.448187], [-81.970835, 41.448187]]]",2017-04-08 02:36:38,On vacation in the pool drinking a beer. Cut up guy joined me with the same swim shorts I had on. Felt like I was in a before/after shot.,normal,"['vacation', 'pool', 'drink', 'beer', 'cut', 'guy', 'join', 'swim', 'short', 'feel', 'like', 'shot']",-81.9225355,41.4117025
287,850392204199706625,,"Long Beach, CA",US,"[[[-118.250227, 33.732905], [-118.0631938, 33.732905], [-118.0631938, 33.885438], [-118.250227, 33.885438]]]",2017-04-07 16:57:55,The Baja car built by #CSULB Society of Automotive Engineers members will be displayed at LB Grand Prix\xe2\x80\xa6 https://t.co/nz2DEWj2Y2,normal,"['baja', 'car', 'build', 'csulb', 'society', 'automotive', 'engineers', 'member', 'display', 'grand']",-118.1567104,33.8091715
288,850131805017591808,,"Seattle, WA",US,"[[[-122.436232, 47.4953154], [-122.2249728, 47.4953154], [-122.2249728, 47.734319], [-122.436232, 47.734319]]]",2017-04-06 23:43:11,"At #nhsjc Seattle? Stop by our booth in the Exhibition Hall and snag some pens, candy and handouts! https://t.co/T5fpOZwZIf",spam,"['nhsjc', 'seattle', 'stop', 'booth', 'exhibition', 'hall', 'snag', 'pen', 'candy', 'handout']",-122.3306024,47.6148172
289,848871815120400384,,"Gallatin, TN",US,"[[[-86.550888, 36.3161629], [-86.3787946, 36.3161629], [-86.3787946, 36.428963], [-86.550888, 36.428963]]]",2017-04-03 12:16:26,"@ZoneWrestling From March 2 to April 2 the Hardys have been TNA, RoH, and WWE Tag Team Champions. #Wrestlemania",normal,"['march', 'april', 'hardys', 'tna', 'roh', 'wwe', 'tag', 'team', 'champions', 'wrestlemania']",-86.4648413,36.37256295
290,850736141305339905,,"Houston, TX",US,"[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]",2017-04-08 15:44:36,I love how hard our instructional specialists work on our campus to ensure student success! https://t.co/yiukYOtnpo,normal,"['love', 'hard', 'instructional', 'specialist', 'work', 'campus', 'ensure', 'student', 'success']",-95.44648649999999,29.8384948
291,847599288473407488,"{'type': 'Point', 'coordinates': [-118.40110672, 33.86220422]}","Hermosa Beach, CA",US,"[[[-118.4095788, 33.8518504], [-118.3848663, 33.8518504], [-118.3848663, 33.877823], [-118.4095788, 33.877823]]]",2017-03-30 23:59:52,Another great sunset walk with Kenton here in Hermossa beach California @ Hermosa Beach Pier https://t.co/rjF0ORYbLi,normal,"['great', 'sunset', 'walk', 'kenton', 'hermossa', 'beach', 'california', 'hermosa', 'beach', 'pier']",-118.39722255000001,33.8648367
292,849568228997255169,,"Seattle, WA",US,"[[[-122.436232, 47.4953154], [-122.2249728, 47.4953154], [-122.2249728, 47.734319], [-122.436232, 47.734319]]]",2017-04-05 10:23:44,Hi @paradisepao! What would your favorite pair of \xf0\x9f\x8d\x91 boyshort panties say? Design your own. Now on #amazon.  https://t.co/OOsQPjgf7w,normal,"['favorite', 'pair', 'boyshort', 'pantie', 'design', 'amazon']",-122.3306024,47.6148172
293,849116926056050688,,"Indianapolis, IN",US,"[[[-86.348441, 39.631677], [-85.937404, 39.631677], [-85.937404, 39.927448], [-86.348441, 39.927448]]]",2017-04-04 04:30:25,i don't give a fuck about your opinions or feelings. i'm not going to keep explaining myself to people i have never met!,abusive,"['fuck', 'opinion', 'feeling', 'explain', 'people', 'meet']",-86.1429225,39.7795625
294,849160337119105025,"{'type': 'Point', 'coordinates': [-81.31581352, 29.90704017]}","St Augustine, FL",US,"[[[-81.344147, 29.856582], [-81.26716, 29.856582], [-81.26716, 29.940326], [-81.344147, 29.940326]]]",2017-04-04 07:22:55,"""Life Moves on Another Day"" \n\nIn loving memory of Christina Cupani.\n(1962-2002) \n\n#poncedeleon\xe2\x80\xa6 https://t.co/pp3tenAeAf",normal,"['life', 'day', 'love', 'memory', 'christina']",-81.3056535,29.898454
295,847494787380924416,"{'type': 'Point', 'coordinates': [-73.8801913, 40.759977]}","Queens, NY",US,"[[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]",2017-03-30 17:04:37,"Una buya lo patrones \xf0\x9f\x97\xa3TONIGHT All New #ADDICTIVETHURSDAYS At siflounge This Week ""TAMO OPEN YO""\xe2\x80\xa6 https://t.co/Fs1o0z5kiE",spam,"['una', 'buya', 'patrone', 'new', 'addictivethursday', 'siflounge', 'week', 'tamo', 'open']",-73.8311875,40.670879549999995
296,850400815118462976,,"Oklahoma, USA",US,"[[[-103.0026515, 33.615765], [-94.431332, 33.615765], [-94.431332, 37.002328], [-103.0026515, 37.002328]]]",2017-04-07 17:32:08,"MO gives tax credits to fake clinics that lie about abortion. @EricGreitens, investigate ThriVe CPC! https://t.co/GKlX6OaQeS",normal,"['tax', 'credit', 'fake', 'clinic', 'lie', 'abortion', 'investigate', 'thrive', 'cpc']",-98.71699175,35.3090465
297,848199745034125313,,"Kansas, USA",US,"[[[-102.051769, 36.9931101], [-94.588081, 36.9931101], [-94.588081, 40.003282], [-102.051769, 40.003282]]]",2017-04-01 15:45:52,"Judge my parenting all you want, but this how I discipline my 5yr old. #TeamSweden #TeamDad https://t.co/NSd8pRy1TH",normal,"['judge', 'parenting', 'want', 'discipline', '5yr', 'old', 'teamsweden', 'teamdad']",-98.319925,38.498196050000004
298,847573317360005120,,"Howell, MI",US,"[[[-84.006198, 42.568064], [-83.909455, 42.568064], [-83.909455, 42.651203], [-84.006198, 42.651203]]]",2017-03-30 22:16:40,"@wizkidsgames @Wizards_DnD Lots of detail, great sculpts, pre-primed, and inexpensive. @wizkidsgames and\xe2\x80\xa6 https://t.co/AKAxejxF4o",normal,"['lot', 'detail', 'great', 'sculpt', 'pre', 'primed', 'inexpensive']",-83.9578265,42.6096335
299,848581799995486208,,"Houston, TX",US,"[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]",2017-04-02 17:04:01,Thankful for an awesome principal @teresaygarcia who makes teaching @WEinKaty amazing! #weinkatychat,normal,"['thankful', 'awesome', 'principal', 'teaching', 'amazing', 'weinkatychat']",-95.44648649999999,29.8384948
300,849460884149874692,"{'type': 'Point', 'coordinates': [-70.25314382, 43.65591997]}","Portland, ME",US,"[[[-70.346323, 43.640514], [-70.238767, 43.640514], [-70.238767, 43.75186], [-70.346323, 43.75186]]]",2017-04-05 03:17:11,I love living a 6-minute drive from all this cuteness. \xe2\x9d\xa4 #Portland #portlandmaine #Maine\xe2\x80\xa6 https://t.co/9OLoD2l8Av,normal,"['love', 'live', '6minute', 'drive', 'cuteness', 'portland', 'portlandmaine']",-70.29254499999999,43.696187
301,847938918037114880,,"Salmon Creek, WA",US,"[[[-122.713017, 45.692689], [-122.620464, 45.692689], [-122.620464, 45.765171], [-122.713017, 45.765171]]]",2017-03-31 22:29:26,Bought 10 very attractive new shirts &amp; sweaters.\n\nAll %100 silk &amp; cashmere.\n\n&gt;10$ ea. including shipping.\n\nI \xf0\x9f\x92\x96 @eBay,spam,"['buy', 'attractive', 'new', 'shirt', 'amp', 'silk', 'amp', 'include']",-122.66674049999999,45.728930000000005
302,848324961802625024,,"Atlanta, GA",US,"[[[-84.576827, 33.6475029], [-84.289385, 33.6475029], [-84.289385, 33.8868859], [-84.576827, 33.8868859]]]",2017-04-02 00:03:26,#NP Ongaku by XxprezZ\nThe Dope Sesh is on SCAD Atlanta Radio https://t.co/SED6xFMJCh or https://t.co/B8EYlCL0OV,spam,"['ongaku', 'dope', 'sesh', 'scad', 'atlanta', 'radio']",-84.433106,33.7671944
303,850771289610625024,"{'type': 'Point', 'coordinates': [-85.6815722, 42.8658651]}","Wyoming, MI",US,"[[[-85.782295, 42.85341], [-85.635295, 42.85341], [-85.635295, 42.942348], [-85.782295, 42.942348]]]",2017-04-08 18:04:16,#ohhijohn enjoy the @chickfila line.  @john_r_paul #tourlife #HaleYes @ Chick-fil-A at 54th and 131 https://t.co/QyqMUPXzjw,normal,"['ohhijohn', 'enjoy', 'line', 'tourlife', 'haleyes', 'chick', 'fil', '54th']",-85.70879500000001,42.897879
304,850164717737922560,,"Westminster, MD",US,"[[[-77.063895, 39.533477], [-76.9327, 39.533477], [-76.9327, 39.6212588], [-77.063895, 39.6212588]]]",2017-04-07 01:53:58,Yesterday chris brought these along with strawberries and chocolate to my house while I was writing a paper \xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95 https://t.co/Lwj4LwQ4jg,normal,"['yesterday', 'chris', 'bring', 'strawberry', 'chocolate', 'house', 'write', 'paper']",-76.9982975,39.5773679
